"Mm.40828","Mm.203949","Mm.3879","Mm.316754","Mm.378976","Mm.234441","Mm.28291","Mm.380374","Mm.3258","Mm.297949","Mm.312593","Mm.248360","Mm.333725","Mm.6787","Mm.19669","Mm.25556","Mm.329123","Mm.209503","Mm.29625","Mm.380699","Mm.291225","Mm.29344","Mm.358692","Mm.380139","Mm.264984","Mm.15406","Mm.313351","Mm.45686","Mm.27447","Mm.25582","Mm.46251","Mm.362054","Mm.155058","Mm.291161","Mm.28559","Mm.334477","Mm.244226","Mm.126450","Mm.290116","Mm.350577","Mm.24021","Mm.345858","Mm.5048","Mm.379383","Mm.319204","Mm.23895","Mm.11869","Mm.371902","Mm.209150","Mm.25960"
-4.5472062,-4.701264,1.6820558,-1.5261893,-2.5723563,-0.0703625,0.56229141,1.2193431,1.04226766,-4.6988917,-2.0133024,0.95721878,-0.6845142,0.90765095,-3.4686215,-3.5137674,-4.0549115,-0.931921,1.345051,-0.2298474,0.0085275,-1.3961255,-2.7428332,-0.8483869,-3.036997,-3.8994902,-3.0121099,-0.7502149,-1.8443259,-3.6879831,-3.6993556,-2.039475,-0.7114899,0.72069946,-2.7657964,0.37605963,-2.6619116,-0.3283597,2.39410962,-1.7455884,1.15277313,-0.1662458,1.77015904,0.05190226,-3.84258,-2.5926466,-0.5958041,-2.3383728,-0.8922379,-0.911948
-6.5117922,-4.8415812,1.63097389,-1.8890994,-2.8016135,0.25838746,-2.43265515,0.68152185,1.39418984,-5.1989626,-1.8766191,0.86489841,-0.7818111,0.57813993,-1.9343713,-3.955795,-1.7396501,-0.9747336,1.17340209,-0.374638,-0.1541513,-1.4955378,-2.4484135,-1.0156819,-2.610653,-3.4550912,-2.7245933,-0.4065709,-1.0283822,-4.3776588,-3.6343415,-1.8955764,-0.6270558,0.98516641,-2.615833,0.29093903,-2.6755142,-0.2970172,2.31076033,-2.2378258,0.66322324,-0.5633294,1.42339054,-0.7996067,-3.9165093,-2.7137808,-1.1179032,-2.56514,-1.789098,-1.050635
-5.3409662,-3.7521854,1.18191483,-1.0270603,-2.877193,-0.0692624,-2.6372711,1.02312499,1.05099013,-7.4267063,-2.6204622,0.50664707,-1.0167095,0.64175573,-2.7171415,-3.6430102,-5.0054496,-0.8616639,0.94526104,-0.2603378,0.16560558,-1.6326569,-3.1420733,-0.7736498,-3.4890635,-3.6031973,-3.0040157,-0.8507399,-1.7068227,-4.3392614,-4.4759262,-1.9054892,-1.1002917,0.66623711,-3.6906763,-0.1334575,-2.910316,-0.4836424,2.09128886,-2.601975,0.74723573,-0.2914475,1.33171475,-0.6519355,-4.4021812,-2.4997713,-1.276641,-2.1366815,-1.9195822,-0.6773099
-4.4908184,-4.4908184,1.50876361,-1.2735404,-3.3221195,0.18651138,-2.38967375,0.97249735,1.39806551,-4.7753623,-1.2490274,0.90607117,-0.7873246,0.81711389,-2.4828442,-3.2746258,-2.981034,-0.8514192,1.1890729,-0.3116741,-0.2092297,-1.9257663,-2.7482531,-1.1493722,-2.8008841,-4.4908184,-2.7682262,-0.5839607,-1.9778174,-4.2695166,-3.7122506,-1.9127604,-1.3729025,0.75523751,-2.6471564,0.16247945,-2.2717417,-0.6490966,2.53302434,-2.3710341,1.03408549,-0.3885581,1.69040786,-1.0308283,-4.2931085,-2.2984653,-1.6217245,-2.1558525,-1.7415962,-1.1614239
-3.3548063,-2.8570222,1.47199276,-1.8089257,-3.038661,0.23981524,-2.4706843,1.34798816,1.30026353,-3.8275947,-2.0554473,0.91057924,0.02612556,0.89109115,-2.1241214,-3.3161355,-3.5786884,-0.6978049,1.41490576,-0.5341226,-0.2406551,-1.3510744,-2.8606107,-0.8842068,-0.3814931,-4.0581232,-2.9707171,-0.5316257,-2.0614369,-4.3977259,-3.6806889,-1.8425162,-0.576272,0.88331104,-3.0298095,0.7687047,-2.3210932,-0.5228651,2.59011432,-2.4469323,1.37261501,-0.2087869,1.6828856,-0.785436,-3.8431864,-2.5286704,-1.0413754,-2.9023997,-1.8063721,-0.9093099
-3.0306484,-4.4509591,1.82494693,-1.5537313,-2.9711964,0.18495033,-2.468509,1.28299961,1.24462195,-4.513292,-1.7634943,1.09679914,-0.1169064,0.80568283,-3.0748546,-3.2792506,-2.6514516,-0.8649473,1.2345991,-0.079448,-0.3795724,-1.5269575,-2.635605,-0.9794069,-2.1844749,-4.4509591,-2.1577686,-0.5710167,-1.8314647,-4.5847658,-2.8437652,-2.0394506,-0.5455024,0.71365185,-2.405358,0.70984056,-2.278056,-0.9142447,2.49494072,-2.6103619,1.13881479,-0.0497498,1.70062858,-0.9320594,-4.3806855,-2.3750729,-0.8895318,-2.6018128,-1.6706193,-1.0279146
-4.0545101,-3.829011,1.74843524,-1.8044259,-2.7179959,0.25024174,-2.2387201,0.94779795,1.50763208,-4.3422429,-1.9202839,0.83524062,-1.4864362,0.70970291,-3.5826693,-3.9271182,-4.6295056,-1.0863453,0.46474152,-0.1966156,-0.2421754,-1.3697888,-2.2469279,-1.006508,-2.4023374,-6.3931734,-3.0801733,-0.4788498,-0.5357703,-4.2552287,-4.2771862,-1.8416273,-0.3760708,0.95402879,-3.4174002,-0.1367087,-2.8572608,-0.3680053,1.79638422,-2.6582679,0.50726494,-0.201687,1.41356853,-0.9706731,-3.9660293,-2.5037398,-0.8726129,-2.4830875,-1.4992995,-1.0852235
-5.5899626,-4.793129,1.41279982,-1.4807434,-2.95596,0.07050078,-2.67372355,0.85605777,1.19640112,-5.0584924,-1.331526,0.80404207,-0.8886251,0.87023512,-1.1553558,-4.4237577,-4.198286,-0.748447,1.13276162,-0.3037966,-0.0932723,-1.5186266,-3.0489255,-0.8743843,-3.0353188,-4.4819797,-2.6662642,-0.8155824,-2.1915453,-4.2767617,-4.149635,-1.9169487,-1.078303,0.7083374,-3.3788636,0.21278053,-2.4573427,-0.6293368,2.3757361,-2.9261564,0.82535889,-0.3635146,1.64700446,-0.6485823,-4.4760651,-2.5174616,-1.2063694,-1.3510652,-2.0971179,-0.9198443
-5.9421409,-4.6318225,1.55601044,-1.537935,-3.1325772,0.08415938,-2.53340105,1.07045144,1.23422219,-4.8367253,-1.6303206,0.99856616,-0.4550019,0.83330306,-2.9546836,-3.3178064,-4.1194105,-0.8468623,1.2932539,-0.7276112,-0.1130166,-1.5206537,-3.0493207,-0.9092011,-3.4181217,-4.6318225,-2.9417145,-0.5778708,-1.7118928,-3.7832462,-3.1151108,-1.9368718,-0.6402054,0.82089819,-2.8351304,0.41988409,-2.7743634,-0.3666911,2.49670003,-2.6751181,0.91888494,-0.4940246,1.72201802,-0.7211404,-4.8841248,-2.7615133,-0.8082663,-2.6312788,-1.2192511,-0.9515496
-4.6538062,-4.14455,1.43015346,-1.612977,-2.6723973,-0.0468146,-2.5161884,1.52989263,1.26197389,-4.7862686,-1.2705645,0.6692755,-0.0541802,1.02835471,-2.7242007,-3.4133344,-3.1571776,-0.8244853,1.35730234,-0.2852411,-0.6106839,-1.521173,-2.3973063,-1.0941111,-2.5705818,-4.9519489,-2.4354073,-0.5466453,-2.485857,-2.7766431,-3.1794662,-2.0033892,-0.6811686,0.76880172,-2.3927331,0.68985595,-2.8971358,-0.3819325,2.80941128,-2.5775422,1.49348017,-0.1688663,1.51282309,-0.6932579,-2.9987466,-2.7753336,-1.3698068,-2.3917643,-1.4489384,-0.9084399
-4.711074,-4.1798599,1.57822318,-1.6191782,-3.6095139,0.12470988,-1.89892535,1.34365404,1.3743544,-3.2908326,-1.1489887,1.12158154,0.02188738,0.92912677,-1.7407333,-2.24964,-2.1640374,-0.8264389,1.5139627,-0.2249065,-0.1660618,-1.3326806,-2.332264,-1.3091627,-1.7247976,-4.711074,-2.0688659,-0.4871632,-1.6826762,-4.2423342,-3.0880082,-2.0518246,-0.4425271,0.77675701,-1.90096,0.71108023,-2.2277722,-0.4441617,2.60657131,-2.5982527,1.39656208,-0.1453733,1.68142577,-0.9013787,-3.8776625,-3.3008933,-1.0342993,-2.1444429,-1.893448,-0.9402754
-5.8608543,-4.9162132,1.50914764,-1.3056362,-3.0684252,-0.0964005,-2.79760445,1.01132603,1.08952062,-4.8805717,-2.0313829,0.73448563,-0.6460051,0.77092547,-2.935888,-4.588615,-1.4065637,-1.054328,1.21155616,-0.0647769,-0.074772,-1.5816478,-3.1832935,-1.0372002,-2.9072083,-2.5101217,-3.0691476,-0.8300976,-1.9134612,-2.2414497,-3.8009277,-1.8874664,-0.829316,0.92741023,-3.4748747,0.43367658,-3.0317199,-0.2697029,2.40489017,-2.1695022,0.98760158,-0.5200952,1.39927749,-0.6738617,-4.0313784,-2.0860847,-0.8216839,-2.8631786,-1.2959819,-1.4167609
0.9057692,-1.9607197,-2.8833372,-0.6530507,-0.3400165,1.15464096,-2.1851394,0.82132557,1.86474907,-1.7692489,2.44017376,0.2938797,-0.4776224,0.34594888,-2.8401631,-2.2039087,-3.9717795,0.05025734,0.42882274,-0.2948067,2.42095232,-0.2466628,0.62658445,-1.3581355,-3.1614596,-2.6092406,-1.4590449,1.10564854,1.3596966,-2.2634703,-4.0127222,-0.3391838,0.02269802,-0.1681093,-1.2609727,-0.4912811,-1.2275515,1.55960355,1.61508559,0.19734709,0.88289093,-0.6401533,-0.9025778,1.59709595,-1.7718885,-0.8547799,1.81587062,-1.0567223,-3.0543568,-1.1117183
0.62070187,-3.4865763,-3.3101502,-1.464854,-1.0373729,0.68666115,-0.03055723,0.87439782,1.48722965,-3.3101502,1.89328142,0.02375192,-1.0863384,0.26686028,-2.3948664,-3.1304269,-3.2098944,-0.3015434,0.32407118,-0.1116248,1.16181257,-1.2177236,-0.9895791,-3.3101502,-3.6598048,-3.3101502,-3.0619276,-0.0666997,0.31463033,-3.2384184,-5.2184704,-0.56918,-0.5839884,0.86883985,-3.5353039,-0.7082957,-3.3101502,0.86893874,1.45551732,-0.5296255,0.80661304,-0.3501197,-0.7378271,0.51317466,-2.9023208,-2.8660266,0.70876639,-2.0950756,-3.3101502,-1.1817846
1.34831162,-2.1042611,-2.0546119,-1.7864368,0.01163989,1.1855729,-1.65994955,0.40554604,1.90929928,-1.75784,2.16647755,0.60301215,-0.9708409,0.26331702,-3.54944,-1.8728379,-1.9208252,-0.1762218,0.57184639,0.29977742,1.77359165,-0.3978687,0.67074081,-2.0546119,-1.9761105,-2.3802683,-2.171232,1.50858851,1.55153575,-2.2570457,-1.4074839,-0.3114832,0.05015606,0.48284502,-1.1864468,-0.7950462,-1.6662017,1.27772241,1.55508403,-0.281057,0.59757504,-0.421414,-0.5279606,1.08632799,-2.448175,-1.774467,1.25900331,-2.0546119,-1.6460251,-1.1050238
0.76981931,-3.8645643,-3.2003957,-1.7567885,-0.9521705,0.82996139,0.02944044,0.77200742,1.5904321,-3.5275754,2.03948184,-0.0453107,-1.1323615,0.16982222,-2.3855277,-1.8838588,-2.6065365,-0.1539608,0.19987044,-0.1375871,1.09644253,-0.7660693,0.28133393,-2.977763,-4.244457,-4.0230581,-4.6526962,0.86698681,0.91729784,-2.7947299,-3.3317877,-0.4038891,-0.3330635,0.78430727,-3.1311984,-0.802629,-4.0275433,0.8524402,1.29425808,-0.899485,0.76754411,-0.3881642,-0.8791141,0.63550642,-2.4200814,-2.3082465,0.38453483,-2.3798327,-2.3785724,-1.5271291
1.4601995,-1.9376817,-1.8327013,-2.1875244,-0.3288904,1.19195757,-1.5146901,0.35082477,1.86474702,-1.9168131,2.34932651,0.60008938,-0.6796204,0.38283939,-2.0991124,-2.1702888,-1.7166002,-0.0886483,0.61580888,0.23199115,1.22290626,-0.1550973,0.7653807,-1.8327013,-2.0060873,-2.2968186,-2.6407396,1.53346466,1.5277602,-2.4719403,-1.9591903,-0.2527543,0.18297773,0.42936659,-1.8942463,-0.5947003,-1.8635316,0.80231195,1.57129917,-0.5169143,0.75105177,-0.0365305,-0.3591432,0.5878695,-2.1942653,-2.2533342,0.68792054,-1.4461939,-3.1225743,-1.2567354
1.02457342,-4.0441436,-4.0441436,-1.1306296,-0.6863017,0.85724827,-2.12949425,0.70841885,1.49434329,-4.7657336,1.74059763,0.1081565,-1.1554699,0.12469362,-1.7288145,-3.1664926,-4.623974,-0.2112176,0.14560124,-0.2638272,0.46073446,-0.3636516,0.60512686,-2.6672113,-4.7677522,-3.2001629,-2.9456137,1.38841422,1.32189604,-3.1433226,-4.0441436,-0.4110156,-0.2691289,0.5815149,-3.8947533,-0.8557714,-2.6192631,0.5791683,1.13245794,-0.6983623,0.35546103,-0.1829875,-0.4855065,0.2883814,-2.9255652,-2.1781473,0.01331183,-2.1634264,-3.6878767,-1.2675403
1.00732888,-2.8341026,-2.5356611,-1.2948533,-0.6077402,0.93872084,-1.9390503,0.84983171,1.64737163,-1.6459863,2.46484604,0.32004416,-0.8991005,0.60000736,-2.553209,-2.1042015,-3.6074219,0.06876166,0.49403086,0.21331284,1.37919034,0.07220163,0.53679727,-2.5356611,-4.0753919,-3.6516077,-3.3696384,1.41445933,1.37908552,-3.4620688,-2.3794493,-0.0969874,-0.1518042,0.32109959,-3.6135846,-0.5434282,-2.5340851,1.02243779,1.52197898,-0.7212188,0.97619577,0.05960814,-0.4446629,0.88057325,-2.419945,-1.6320648,0.80006871,-1.715622,-1.7789012,-1.190769
0.77644164,-2.6961796,-3.4732962,-1.3403146,-0.9929434,0.88733776,0.133833725,0.93539242,1.65264387,-2.6827974,1.97459917,-0.0271382,-1.1496361,0.29791232,-1.9055087,-2.6793098,-2.6236984,-0.2491054,0.57146536,-0.3180315,0.97786573,-0.886368,-0.6008625,-1.6345568,-3.0645932,-2.8840377,-3.0095344,0.30469464,0.72554412,-2.6542657,-1.9103771,-0.5345673,-0.733322,0.67972169,-2.6894627,-0.7862936,-4.0361832,0.8739069,1.37606119,-0.7592895,0.66336045,-0.2818018,-0.7389306,0.69066636,-1.899859,-2.2328492,0.80140206,-1.8334755,-2.0647547,-1.1485604
1.29377309,-4.7727219,-1.5650775,-2.2027684,-0.7128845,1.09179063,-0.59050655,0.789764,1.96445685,-1.3373455,2.65412169,0.32498488,-0.7585676,0.21761758,-2.2536094,-1.4705838,-1.3896253,-0.191495,0.92405632,-0.0985729,1.27647308,-0.4808252,-0.786838,-4.433085,-1.8515695,-2.0799442,-3.1491898,0.30160189,0.92907572,-2.0294935,-2.1634353,-0.2169448,-0.1740768,0.44395384,-2.9054788,-0.6803215,-2.4672829,0.91966421,1.74165726,-0.7465893,0.88172034,-0.3302766,-0.4732305,0.79312729,-2.1983848,-1.7169544,0.89784879,-1.4719102,-2.1340276,-1.1296828
1.08844773,-3.1341185,-0.98,-2.0053931,-0.672714,0.89546605,0.096253055,0.99346359,1.80293514,-0.98,1.7604895,0.41377964,-0.6239495,0.24267812,-1.8467675,-3.5288491,-2.42495,-0.0772655,0.69260819,0.16256676,1.56602935,-0.3883088,0.68413895,-2.3295405,-1.6674296,-2.4901901,-1.2710704,1.54197739,1.57233133,-2.1705027,-2.2327037,-0.3542997,-0.0698098,0.2453595,-2.9215918,-0.4545464,-2.6141884,1.29720332,1.65773697,-0.0393165,1.17140843,-0.1979332,-0.6728951,0.9750421,-2.4217465,-1.0440285,1.14298087,-2.4011933,-2.2918572,-1.0581781
1.16476991,-4.2044865,-4.2044865,-0.8812941,-0.9592757,0.71152965,-2.2956998,0.55748408,1.37578673,-3.5762973,1.30537797,0.26883136,-1.2186522,0.10436874,-1.9592512,-4.0029498,-4.1103057,-0.3175821,0.31193121,-0.1231546,0.66587243,-0.3866868,1.01527816,-1.4784547,-3.9881612,-2.4515202,-3.079562,1.70375779,1.66638352,-3.3622499,-5.5038138,-0.5268943,-0.1916919,0.51130442,-4.5523092,-0.7941828,-3.93126,0.78833784,1.14600612,-0.5651594,0.16335307,-0.2651531,-0.5390189,0.33175511,-3.13723,-1.7598976,0.21413917,-2.0116959,-3.7966576,-1.3543793
0.90510079,-2.237898,-2.9193093,-1.4593768,-0.888335,0.86802077,-1.7741125,0.84936447,1.69247791,-1.9680257,1.93727555,0.16604394,-1.3165126,0.27069065,-2.4461919,-2.2371247,-3.1692437,-0.1564068,0.05606758,-0.1601225,0.84939609,-0.281018,0.527097,-2.0597165,-2.9193093,-2.9898239,-3.212313,1.12583335,1.17739738,-3.3934769,-2.381601,-0.3706863,0.03020112,0.55673984,-3.8744746,-0.8499246,-4.0868328,0.69919079,1.22436867,-0.8645192,0.66721033,-0.2462573,-0.687992,0.28251341,-3.0565137,-2.1128614,0.19001122,-1.8505446,-1.918391,-1.0893335
1.36299139,-0.6164158,-3.248661,-1.4071876,-0.4179536,1.23294749,-0.291284925,0.75512144,1.91371891,-3.248661,1.87432369,0.30976935,-0.711752,-0.1349219,-1.3315607,-1.7899919,-1.2847779,0.1494166,0.67448981,-0.0201073,1.29452914,-0.468532,0.711433,-1.2160214,-4.0542642,-2.231965,-1.3196032,1.66425564,1.67502305,-2.0973273,-3.482763,-0.1422969,-0.2717031,0.41765415,-2.399157,-0.5760952,-3.4086116,0.96273091,1.71332167,-0.7203555,1.01488152,-0.6237819,-0.8187346,0.62300806,-0.7946067,-1.452622,0.56927849,-1.8453496,-1.4918666,-0.2776221
0.37826149,-3.9464593,-3.6345418,-1.6296477,-0.354678,0.40555522,0.390529575,0.91688409,1.42278429,-2.8235077,2.75128554,0.05589979,-1.8518043,0.79812766,-1.6322245,-2.4710154,-4.6458567,0.04102148,-0.4482581,0.09972634,0.46968962,-0.4285941,-1.6174187,-2.3297965,-3.6345418,-3.6345418,-2.2836054,-0.0210915,0.28052601,-2.6351077,-7.012819,-0.0907553,-0.5587741,0.87059945,-4.3551997,-1.3149104,-3.0170441,0.22298203,0.92496487,-1.4249619,0.32926604,-0.155782,-0.6016171,-0.1417441,-2.4000403,-2.7488551,-0.4337191,-2.0527466,-2.254454,-1.3413828
0.98847134,-2.0720688,-2.5536698,-1.8513132,-0.8166199,0.88957134,-2.3804369,0.74274854,1.70787946,-2.3807292,2.60500597,0.08768386,-1.173342,0.33737491,-3.1490293,-0.7112931,-1.7070398,-0.1578987,-0.014083,-0.3483961,1.2662894,-0.1828984,0.41223541,-2.5536698,-1.8234873,-2.555244,-3.0678059,1.47265018,1.3114879,-2.0157474,-2.7946948,-0.278523,-0.400541,0.47760991,-2.5536698,-1.048915,-0.5278534,0.99161222,1.1537381,-0.2438984,0.45622848,-0.4152236,-0.7104629,0.69566432,-2.5737485,-2.4268624,0.71730364,-1.1052976,-2.0737754,-1.1061705
1.08355794,-2.9133278,-1.8246951,-1.8828243,-0.8779644,1.00137642,-1.6431614,0.3911738,1.52663211,-3.080928,2.04552549,0.03493337,-1.488725,0.00176704,-2.2935418,-1.9984654,-1.9374952,-0.3520813,-0.040516,-0.2915098,2.15559472,-0.4826637,0.32255545,-2.8722225,-2.3304623,-3.6754102,-1.9936001,1.17478022,1.17573204,-2.0382533,-3.186638,-0.5302341,-0.2451602,0.80700322,-3.6045761,-1.4869011,-2.1507349,1.71340119,0.98378666,-0.083835,0.23912529,-0.7074031,-1.3225614,1.44360579,-2.3181585,-1.722041,1.50589979,-1.7595181,-2.0096125,-1.1054625
1.08294441,-3.3820365,-2.965989,-1.5070285,-0.6195333,0.9768639,0.097630985,0.79486362,1.66578783,-3.3726196,2.39561179,0.40903964,-0.8136646,0.35797027,-2.1497873,-1.547776,-2.3800181,-0.1030221,0.62112217,-0.074552,1.30153326,-0.4913491,0.44767536,-1.6128716,-3.7114818,-2.9839895,-2.6843765,1.52680179,1.34317701,-3.0431923,-2.6558986,-0.2239459,-0.4013044,0.48767315,-2.2545556,-0.5717619,-2.6250538,1.03843155,1.57646023,-0.3060128,0.69121611,-0.3671796,-0.5164387,0.75428564,-2.4720785,-2.1631771,0.89556217,-2.4218742,-2.4647065,-1.161263
1.50625077,-2.0109472,-1.4243115,-1.7556163,-0.3721259,1.3197366,-2.2911467,0.55251048,2.05607085,-1.3433184,2.10746818,0.54387812,-1.1090887,0.1810897,-1.7701495,-1.7303026,-1.4660959,-0.0427966,0.5097141,-0.1399148,1.75610988,-0.0907048,0.64019802,-1.471747,-2.0271785,-2.4475967,-1.652099,1.48705891,1.67607421,-1.5870489,-2.6162632,-0.2531988,0.17229175,0.42900611,-1.8457293,-1.5924946,-1.6375691,1.20099799,1.46171473,-0.2118655,0.64813099,-0.4582345,-0.6081735,1.04699395,-2.0885624,-2.014165,1.06069326,-1.4921386,-1.4671202,-1.2250349
1.0797486,-3.6189048,-2.8592276,-0.979826,-0.765178,0.94848875,-1.88956305,0.70745962,1.66018879,-3.6230564,1.92922696,0.3334094,-0.9373993,0.39398454,-2.7142152,-2.6095569,-2.2458391,-0.1880497,0.34584969,-0.1472303,0.89678002,-0.2230748,0.42358509,-2.1476663,-2.0752486,-2.0049753,-3.1772919,1.57048309,1.39126269,-4.6280956,-2.0790204,-0.2993259,-0.3146542,0.50885422,-2.785004,-0.6495863,-3.333433,0.67369868,1.18931082,-0.5298086,0.47033546,-0.3388333,-0.6118441,0.28157708,-2.3945104,-1.8196043,0.47410754,-2.1826675,-2.8592276,-0.9305631
1.69398697,-0.4201744,-0.5438699,-0.4270874,-0.5142047,1.34477514,-0.80416242,-0.2438971,2.44302104,-2.2176327,-0.7428613,0.72540303,-0.7033286,0.35285194,-0.9455787,-0.2156759,-0.8345781,-0.1361055,-0.4952961,0.17007026,-0.2308311,0.36950859,1.61910469,-1.9276303,-0.6485373,-0.5584586,-0.9442019,2.23721533,2.25287153,-1.8701059,-0.5853206,-0.2689128,0.69780582,0.17420753,-1.5318071,-0.4000139,-0.8905333,0.22298128,-0.0418491,-1.1510934,-0.2358911,-0.1820503,-0.4020716,-0.1888575,-1.103439,-0.6585861,0.41867664,-0.1008766,-1.5539988,-0.4848493
1.31263052,-3.5094611,-1.0460219,-1.3641162,-0.5121732,1.06042372,-0.93792505,0.18633536,1.82385847,-2.8994251,2.19372769,0.37745816,1.02115408,-0.1454859,-1.0460219,-2.2096379,-1.2455044,-0.2107857,0.20629388,-0.2286864,1.33213108,-0.464094,0.69668621,-1.0460219,-1.5207077,-1.0460219,-1.2760375,1.56696245,1.56107418,-2.5410292,-0.8986627,-0.4524518,-0.4246144,0.42963417,-1.4810111,-2.0163088,-2.9270452,1.03375174,1.27146693,-0.4214174,0.65272079,-0.2035389,-0.5637724,0.77419233,-1.6137091,-2.0615781,0.94015092,-2.144861,-1.0460219,-1.4370264
1.20128782,-3.538729,-3.647124,-1.4384171,-0.8190372,1.20442044,0.009380945,1.03662737,1.86136472,-2.568955,2.01089817,0.52774132,-0.4789666,0.35589502,-2.7794086,-1.5144866,-2.3375869,-0.0048785,0.91160506,-0.0900737,1.5595328,-0.2235341,0.91607861,-1.6257608,-2.5040353,-2.5376666,-2.0253612,1.25038201,1.44100168,-1.186847,-2.939038,-0.3147233,0.12464599,0.01634053,-2.526301,-0.0832937,-3.5351759,1.20211235,1.74884751,-0.1249821,1.16791424,-0.3262933,-0.562639,0.99273646,-1.3735454,-1.8322106,1.03773952,-2.4882163,-1.9313593,-1.0787418
1.22779741,-3.958777,-3.958777,-1.1048997,-0.5172232,1.01322589,-3.56682165,0.66360164,1.79891055,-3.958777,1.05137482,0.35595214,-1.136444,0.28457669,-2.0848818,-3.4009934,-3.7454212,-0.0315742,0.38440886,-0.1047753,0.11143305,-0.0959724,0.96825772,-1.9895994,-3.8596024,-1.9253265,-2.8795953,1.85341441,1.84410664,-3.3535284,-3.2200029,-0.0577945,-0.1037786,0.30566555,-3.4158236,-0.688963,-2.5760272,0.46238621,1.29037957,-0.8902177,0.46355289,-0.4481542,-0.4061372,0.04464104,-2.6237039,-1.979593,-0.2520912,-2.2493754,-2.0946129,-1.2860159
0.93987953,-3.1600232,-3.8139391,-2.0579598,-0.699328,0.9776782,-1.6356163,0.81763718,1.63598819,-1.7503667,1.68398885,0.36637719,-0.8892982,0.49649065,-3.5471862,-3.5363935,-2.2003476,0.02254713,0.88133015,-0.0419703,-0.1650443,-0.4360752,0.5509267,-2.1035371,-1.712539,-2.5996724,-3.0115096,1.34002841,1.44091014,-1.9752054,-0.9042286,-0.1441312,0.02147738,0.28756475,-1.9220804,-0.4537919,-1.2834047,0.11353093,1.66217325,-1.0529738,0.83842913,-0.565842,-0.5338778,-0.6540985,-2.4282395,-1.7188651,-0.2093013,-1.7429685,-1.6696639,-1.3389944
0.87001265,-3.5317117,-3.5317117,-1.3063787,-1.0679165,0.90731072,0.05117508,0.8194473,1.70922036,-3.767116,2.23361288,0.11182024,-1.2830495,0.36906839,-1.4227728,-3.135952,-2.4628396,-0.1859785,0.41262778,-0.0927178,0.70301221,-0.8071663,-0.5661022,-2.3871332,-3.1525826,-3.5317117,-2.7316714,0.35937514,0.88604551,-3.2217828,-2.6453646,-0.37711,-0.758328,0.71135509,-2.4058996,-0.9213798,-3.1983146,0.50464292,1.51453728,-0.924665,0.63317172,-0.308754,-0.5062358,0.25982761,-2.3164473,-2.2276618,0.12649609,-2.1517912,-3.5343779,-1.2902609
1.34564749,-1.4424701,-2.7218633,-1.4562951,-0.5863246,1.17772381,0.19296566,0.82712729,1.96587221,-2.7218633,1.62734042,0.33403042,-0.5908465,0.14980656,-1.9886996,-2.2323896,-2.3239471,-0.1329267,0.68179927,0.07890719,0.11967283,-0.1120825,0.90849777,-2.7218633,-1.7266147,-2.4824367,-2.262024,1.77106357,1.60103716,-2.3276929,-1.1761172,-0.3532318,0.04372075,0.31379174,-1.3833358,-0.3376094,-1.3951489,0.11900418,1.58091982,-0.8845114,1.02074526,-0.2999134,-0.4417414,-0.2953444,-1.8965824,-2.1411842,0.11788849,-1.9697984,-1.788435,-1.1422115
0.83253979,-3.2517339,-1.9037227,-1.3523406,-0.7722857,0.79217189,0.222064665,0.81650721,1.66851654,-1.5346012,2.24728226,-0.0016601,-1.0671608,0.28578973,-2.0383022,-3.5879901,-1.2591413,-0.1811647,0.34298525,-0.3121998,0.36217258,-0.7658925,0.60175646,-1.4041966,-1.0380838,-2.9187749,-2.7483397,1.13999865,1.09071807,-2.8939997,-1.1002186,-0.3353002,-0.2668223,0.85352857,-2.3484894,-0.8568735,-3.0454633,0.27213092,1.47358369,-1.2074655,0.59683542,-0.4928348,-0.5877153,-0.1246219,-2.6823465,0.66362945,-0.2178847,-1.1900773,-2.0663638,-1.1650901
1.39777785,-4.2272509,-4.3032559,-1.5398549,-0.7664896,1.07831866,-1.5203488,0.52388207,1.78074823,-4.3032559,1.10861154,0.40799125,-0.9967203,0.06286867,-2.6958931,-3.7963693,-6.9721924,-0.0556435,0.62303438,0.10712126,0.01973468,0.05224271,1.29515725,-1.7267429,-5.9596177,-2.3540002,-1.8892147,1.89784956,1.83282373,-4.2811601,-8.3492841,-0.2074742,0.07624123,0.3602875,-4.0271168,-0.5393133,-4.1388444,0.4769696,1.40926985,-0.6520359,0.45355169,-0.4638582,-0.3256789,-0.0925952,-2.6229636,-2.2626251,-0.2257318,-2.4830333,-3.1200063,-1.3161267
0.77895624,-3.0500418,-3.4029607,-1.3677715,-1.2160201,0.57949532,-0.051960545,0.7320051,1.44001614,-3.4029607,1.60810211,-0.2045845,-1.2016539,-0.0147858,-1.4621427,-3.0145306,-2.8388658,-0.5569734,0.19806514,-0.1885146,1.75594254,-1.0353585,-0.8469439,-2.5301319,-3.4893528,-4.7062018,-3.3825179,0.12160696,0.47187548,-2.9639366,-3.5600427,-0.8004604,-0.5669567,0.77977454,-4.4198434,-0.8208571,-4.0887239,1.39571454,1.14363923,-0.1252582,0.48938534,-0.3429024,-1.2156836,1.14642661,-2.3994037,-2.3152726,1.14743424,-2.3722622,-2.5728626,-1.0343671
