Identifier	M145-R1_t1	M145-R2_t1	M145-R3_t1	M145-R1_t2	M145-R2_t2	M145-R3_t2	M145-R1_t3	M145-R2_t3	M145-R3_t3	M145-R1_t4	M145-R2_t4	M145-R3_t4	M145-R1_t5	M145-R2_t5	M145-R3_t5	M145-R1_t6	M145-R2_t6	M145-R3_t6	M145-R1_t7	M145-R2_t7	M145-R3_t7	M145-R1_t8	M145-R2_t8	M145-R3_t9 M145-R1_t8	M145-R2_t9	M145-R3_t9
SCO4770	12.580846079793066	12.551855772072573	12.59561381643761	12.8774745714791	12.974037300101777	12.957853764295129	12.492734493505472	12.648551382023761	12.783326459447302	12.146373561370563	12.315188577711071	12.319375699940514	12.38623998703504	12.576254766361275	12.536591296670823	12.505896346009031	12.59561381643761	12.544059516064216	12.38968291025066	12.5089901381507	12.472803082313243	12.648551382023761	12.53981803616817	12.496924521327838	12.6328776333613	12.514425110800088	12.410849101607688
SCO4769	10.551249068909245	10.490387022403175	10.451874378194136	11.869102249883905	11.706306201234847	11.812269453621392	11.828917973368688	11.855170799589208	11.721209625338885	11.426790681328049	11.298844992923016	11.212481336406707	11.514444665770423	11.49540962725624	11.455340050678943	11.556537131044703	11.627364112722425	11.65210063161624	11.638355764780435	11.669069866006469	11.58389466581498	11.621887146049623	11.578044447408566	11.906636969350405	11.666558596794642	11.831422141514341	11.971579589866547
SCO4768	10.480866674826258	10.6404548774477	10.59808956982542	12.42357260847985	12.544059516064216	12.477002529408837	12.161481540691772	12.64471570204825	12.779821387758254	12.125091290767061	12.444409032417024	12.481515705764668	12.481515705764668	12.68650149589015	12.463936758921506	12.481515705764668	12.625216551123458	12.59561381643761	12.43936056472766	12.526708019380393	12.514425110800088	12.616127164083847	12.536591296670823	12.653607423422438	12.585480716916676	12.69278262897697	12.704337567532107
SCO4766	8.501541961022395	8.654972053353793	8.559188607126892	8.874167389919876	8.723651441294908	8.872854872853342	8.165523522989075	8.636053420655024	8.665198409428049	8.37543167440287	8.14904214232972	8.50888992066949	8.297982280630336	8.077785238317833	8.479981346045587	8.45939438288502	8.282186476160872	8.35741980530322	8.477170418046105	8.252673821796598	8.339698395125295	8.23992580554403	8.219647657193203	8.538831484478429	8.313211866498765	8.413413804155272	8.356544997418984
SCO4764	9.032840314965624	8.903843693455716	8.82815506659689	9.118492094416533	9.129433622929213	9.219511358090697	9.021754227340898	9.215839721294905	9.006846801299584	8.88639310858476	8.618383280123899	8.520534289618974	8.339343312670335	8.476977736738519	8.363338670954768	7.903978948192654	8.208250704051135	8.236638554558352	8.211026556894035	8.245016527447774	8.135022654267765	8.266432290410908	8.342179101867234	8.106051472040342	8.373801552706679	8.297259065209225	8.160994717123566
SCO4762	14.767019704002466	14.06534389393156	14.631189591293495	14.564850153431395	14.503411748636264	14.437039760561337	14.277567821610774	14.192071063234634	14.06534389393156	14.467009996845812	14.97736210621265	14.334694686751646	13.5705296819629	13.882559305314507	13.754032030270496	13.743547911321997	14.106700399494256	13.695359110281814	14.026139436969398	14.008191670535465	14.008191670535465	14.67548024000021	14.67548024000021	14.437039760561337	14.767019704002466	14.353192512416348	14.334694686751646
SCO4761	14.224820460152685	14.250439513271326	14.389096832292388	14.767019704002466	14.467009996845812	14.605307345137932	14.389096832292388	14.304281572307879	14.192071063234634	14.631189591293495	14.503411748636264	14.250439513271326	13.49547575955075	13.40080427216293	13.529347200900975	13.148914160691168	13.558072679067958	13.251153848846233	13.722095765517118	13.558072679067958	13.558072679067958	14.06534389393156	13.931230248307948	14.155140750166407	14.155140750166407	13.855850151213163	14.155140750166407
SCO4758	7.497432541179092	7.636049247751006	7.493546942664562	7.407558357740499	7.486089813651356	7.531363004441904	7.041909736653207	7.208265837784161	7.431892638423963	6.82602669726443	7.259693556598892	7.68572905422026	7.603849725835092	7.400770539169391	8.136081908890688	7.633683940389565	7.3479771207955675	7.3191979718946705	7.376321376961744	7.202917109223412	7.38688019418187	7.2573810422848375	7.291985821862054	8.303869987496714	7.153964946197303	7.085672172351785	6.939172261121613
SCO4757	7.23126615209316	7.436418059510352	7.2058568813278985	7.360973486082022	7.272809378982368	7.130880222075339	7.1515714224985585	8.307952237240269	8.828648500305896	7.631114030188193	7.250212756997122	8.769305128223765	8.219647657193203	7.129262450907676	8.961687834291919	8.213438062239204	7.1098876462897	7.299432641556662	8.322261463189134	6.934235306350454	7.6008108753102945	7.325122808639796	7.309652756776213	8.831600817453854	7.531467162760309	7.390728779741413	7.426303721518162
SCO4756	6.158458657650867	5.9447597351188275	6.174701688486554	5.835935205824212	5.969223426220803	5.854601431758944	5.287503462741879	4.7486415626014145	5.08570552486091	5.6050849314239635	5.790413283366864	4.724649046566821	4.428257706218685	5.908396999795651	4.208786699803683	4.381068021721265	5.395736161837945	5.605267297830562	4.351962540320464	5.376556570983219	4.655035624462932	5.00518975540681	4.709286056937224	3.6738674859691947	4.486133768122971	5.098685134133115	5.1964004907390535
SCO4754	8.844909211942772	8.732168276311445	8.725485847438925	8.544354775601875	8.457485009242289	8.489384657824012	8.269565997404161	8.71530957347969	8.76246904816253	8.231334548669947	7.801508812864492	8.196956222576636	8.184433001278391	7.726619451416221	8.59825271375167	8.117953807385966	7.810674348493324	7.926932445209314	8.006480781681711	7.621783302950634	7.86806067032271	7.759529205497449	7.85459766140891	8.15891085557072	7.879614679481788	7.7155976596866545	7.941162332733061
SCO4752	9.889984221467138	9.918807880207364	9.917496222532298	9.808833352622859	9.815082712956745	10.019203771968995	9.529413207098317	10.02890489224439	9.85446086172777	9.547525311467293	9.588504076143725	9.570541583108778	9.834170595354362	9.601001564979098	9.81618953057555	9.792759538427548	9.601001564979098	9.675044937282967	9.721570201288957	9.569369198393717	9.610933004160728	9.77325735177648	9.761742817285226	9.839009816764456	9.700679649859477	9.769986976344697	9.693730363011225
SCO4751	9.018587928411726	8.881616103177059	8.872317562452022	9.027224715503888	9.175660191323175	9.063880453161799	8.77126739682453	8.614864175021506	8.064831700335361	8.583070616062061	8.699460257874389	7.999744895595959	8.245345737609872	8.80202437964508	7.689531375581831	7.933537669716236	8.75768445207396	8.60966140659196	8.08000426594017	8.604359736015347	8.388375579732458	8.859062194540426	8.67831838048572	7.9894454426123565	8.875221148975248	8.766347869102562	8.845939520466949
SCO4750	7.879177432325407	8.353400339989488	7.9802243724022865	7.814278901180582	8.198746140943271	8.070253558593336	7.1515714224985585	7.4929894872143405	7.584005931834785	7.544223847651297	8.449176882600272	7.8980195385993515	7.603849725835092	8.554199998565894	7.676114179061389	7.755560733954297	8.365079534123783	8.268847229268747	7.615015145262326	8.281336531977129	8.22117019830983	8.5655547835341	8.353938157024157	7.362328152031553	8.440162394754298	8.279987439071672	8.117569974100824
SCO4747	9.018587928411726	8.890374669557819	8.910969950660316	9.14953759562871	9.069597560200544	9.164732105244632	9.061260999852157	8.9103469399789	7.981407702957759	8.365841870651256	8.399284636532412	7.72887342288835	7.851663059317278	8.536492180511623	7.548600574194752	7.520491621216253	8.483212824491956	8.443964704134725	7.855754731957823	8.448522433739939	8.202810738935227	8.457031578846394	8.417231343615754	7.599618231758195	8.297649635194722	8.403281441129998	8.482720507264032
SCO4744	6.948592077973483	7.290451734518486	7.173802258637934	6.829508993017755	7.360973486082022	6.698001818417035	5.844153026690357	5.607867364977655	5.370927691984108	4.958308373844046	6.964734652361955	6.1316387128707595	5.364040403399776	7.066410493412191	5.224007240938061	5.218867596989346	6.740561165990619	6.357318158206917	5.558197123400669	6.651043820600707	5.779132168932706	6.576926590290961	6.1701438991067405	5.768291856922283	5.934628928826705	6.31801503595913	5.835704969563251
SCO4741	8.30704903326603	8.041556534682163	8.098164922208097	8.218383890344022	7.966265630238071	7.943358255798316	7.696653851604045	7.772668132966706	6.989106549571822	7.5223440911638795	7.871254401458536	6.870453598616031	7.494945828412396	7.864354752587293	7.183472955314317	6.706102927527148	7.378865882509962	7.816503543581477	6.860399594652356	7.580417538577465	7.149902547382081	7.594906388245702	7.671230244432434	7.318194282765976	7.41634429844437	7.660940622758509	7.519845350351904
SCO4740	10.291236290985982	10.244462120501243	9.933547513324598	9.03190423008544	8.634297784668036	8.798335144150197	8.721433871042144	9.312488890278088	10.183377176943047	8.535265857658505	8.327008610331866	9.153092136676722	9.328130631086875	8.503807479927735	9.738475589479448	9.484442922450594	8.762330465572365	8.75993193396796	9.0841257952209	8.704231288870965	8.845371347632033	8.792039998462673	8.780486140696436	9.486645684641081	8.909984090024546	8.889245265418529	8.722011356200893
SCO4739	11.295248920669728	11.349339217312895	11.102431848077039	9.678161964496866	9.539182056574976	9.405911782503528	8.725897449580755	8.874167389919876	8.627520050644307	7.862544316455602	7.898566788038791	8.053170827747218	8.017125842259873	8.499693141006084	8.083297363371912	8.015778293529358	8.466114512744278	8.578857041487556	8.10737992110518	8.467678351327008	8.448270000788167	8.453015436153349	8.420260348190599	7.940239391943292	8.120009648529118	8.155020588495386	8.287734367352485
SCO4736	10.508377130758705	10.463492303078707	10.367110943702798	10.38593008529606	10.309914435916056	10.37269925373193	10.037901107621316	10.325963974950076	10.335515006010937	9.167312437707052	9.2501401604571	9.558964383976114	9.863102845218206	9.795984232049294	10.043029891489068	9.962659995505051	9.666247955789629	9.790534014054762	9.942065404195404	9.724099542009847	9.862587543687155	9.840122719291909	9.69698710582042	9.951206405642603	9.724625823525724	9.546433257196352	9.572559954145813
SCO4735	13.931230248307948	13.931230248307948	13.824082561147781	13.754032030270496	13.781528867134464	13.767508684505609	13.810097491388921	13.79552577252169	13.79552577252169	12.374133208800632	12.455592896861376	12.6287693104391	12.890550022114716	13.177246784885355	13.117801193178435	12.904843632672556	13.126840963691194	13.207260949837215	13.046364129955036	13.23644619821124	13.086149313620293	13.101775640886606	12.994212814772089	12.762288318795154	12.798390992563892	12.872517498682916	12.750708740301919
SCO4734	13.339072261594623	13.339072261594623	13.168038826802626	13.086149313620293	13.126840963691194	13.066555919084252	13.007389462105825	13.016376918769792	12.957853764295129	11.593446272616545	11.610482699515199	11.855170799589208	12.039108908264945	12.297849008561537	12.066824057667779	12.039108908264945	12.297849008561537	12.362103525802429	12.285682210575368	12.403187246019955	12.197602427013532	12.332444830963016	12.179785451421926	11.942903192185542	12.119417021323288	12.082546420701181	12.092239019873798
SCO4732	11.075883982476983	11.014093554035973	10.9201532924476	11.098872358549118	11.010048259201932	11.02473393065787	10.825747304135945	11.061221080046954	10.689739631116712	10.391821401478119	10.205583866580769	9.796691960127866	10.115027430108329	10.219560736984725	10.023218845026888	9.887069462837472	10.209944692067584	10.078025784940579	10.091230193280367	10.128563602835124	10.059322286545815	10.219560736984725	10.163584976982754	9.979303028364688	10.164929251992866	10.191491858394057	10.17195936220039
SCO4730	14.106700399494256	14.277567821610774	14.026139436969398	13.931230248307948	13.754032030270496	13.965377348588246	13.855850151213163	13.810097491388921	13.949458641457769	12.526708019380393	12.518236768806736	12.702567450041972	12.924079282893796	13.031024752539315	13.126840963691194	12.8774745714791	13.016376918769792	13.093196563972546	13.108975822358369	13.135666431160992	12.974037300101777	12.949365461153832	12.8774745714791	12.706107685022243	12.680782823004433	12.665502453184462	12.769581852857243
SCO4729	14.304281572307879	14.155140750166407	14.277567821610774	13.965377348588246	13.882559305314507	14.042289091134972	14.125880104553039	14.081125082456568	14.042289091134972	13.101775640886606	13.259725940894784	13.369233181302292	13.303529226379277	13.60961586229987	13.517880396674322	13.517880396674322	13.654329542298749	13.645723704621654	13.544965387613793	13.621937198573475	13.621937198573475	13.645723704621654	13.597570640131478	13.227647714180506	13.322825454226189	13.34660485756371	13.135666431160992
SCO4728	14.125880104553039	13.949458641457769	14.042289091134972	13.79552577252169	13.84345152156033	13.79552577252169	13.867521346986809	13.84345152156033	13.743547911321997	12.368897580318025	12.53169301006811	12.665502453184462	12.84059594479849	13.259725940894784	13.046364129955036	12.981520876436234	13.259725940894784	13.108975822358369	12.924079282893796	13.207260949837215	13.02435652563108	13.19610257883766	13.046364129955036	12.665502453184462	12.775218842552226	12.857078561059378	12.616127164083847
SCO4727	13.810097491388921	13.781528867134464	13.661324141793848	13.60961586229987	13.5705296819629	13.60961586229987	13.654329542298749	13.517880396674322	13.49547575955075	12.169615428174154	12.383228444237192	12.551855772072573	12.648551382023761	12.904843632672556	12.765104832181095	12.706107685022243	12.872517498682916	12.890550022114716	12.702567450041972	12.84059594479849	12.75947180540921	12.872517498682916	12.765104832181095	12.383228444237192	12.463936758921506	12.52231232607941	12.39842909882703
SCO4725	12.671466827366313	12.83681370509099	12.787821634510978	12.680782823004433	12.787821634510978	12.865115354405795	12.783326459447302	12.706107685022243	12.680782823004433	12.260665937666914	11.704841654130682	12.00327481950181	11.99302050609196	12.150193657489641	12.074009465775887	11.933270384238646	12.122471860430622	12.24631166883745	12.301638662928607	12.265075552205012	12.130209238395619	12.025113673924643	11.942903192185542	11.973687505674803	11.812269453621392	11.894143061612692	12.192744152602364
SCO4724	10.051901097146883	9.918807880207364	9.947366759337077	9.653318347718761	9.649498340201028	9.806077384360067	9.704892727627287	9.728443700387432	9.440939695902799	9.084503106034841	9.141095562408555	8.486403058136489	8.840966410492925	9.317092116910773	9.100396274006798	8.823522568139925	9.23377557077461	9.273032269028416	9.11549657451353	9.282188808559109	9.278716767374432	9.405911782503528	9.2423245633708	8.746275066047579	9.20843514432265	9.299635250814127	9.16083165721776
