ID_REF	VADS_01047_N	VADS_01047_T_E	VADS_0135_T_M	VADS_0279_T_NM	VADS_065_T_NM	VADS_0888_T_M	VADS_1102_N	VADS_1107_N	VADS_0190_T_NM	VADS_209_T_M	VADS_435_T_E	VADS_834_T_E	VADS_856_T_NM	VADS_933_T_M	VADS_pool_N	VADS_pool_T_E	VADS_Pool_T_NM	VADS_Pool_T_M	VADS_0103_T_NM	VADS_0118_T_LR	VADS_0165_T_M	VADS_0167_T_NM	VADS_0203_T_M	VADS_0215_T_M	VADS_0218_T_M	VADS_0330_T_M	VADS_0357_T_NM	VADS_0408_T_M	VADS_0409_T_NM	VADS_0423_T_NM	VADS_0429_T_LR	VADS_0621_T_M	VADS_0629_T_M	VADS_0684_T_LR	VADS_0702_T_LR	VADS_0744_T_M	VADS_0829_T_M	VADS_0847_T_NM
40881_at	961.4	1653.1	1995	813	1875.7	1407.3	873.5	1037.8	998	2315	749.3	1786	3509.3	1416.6	1273.2	1517.2	1537.5	944.2	3322.8	4533.2	4206	6282.2	4601.3	5363.3	3570	3070.5	6613.5	3376.4	6052.8	5892.9	3922.1	5776.2	5072.5	5603.4	4051.1	3577.8	3941	6664.3
40882_at	2014.1	256.4	66.3	98.5	28.6	203	1112.6	911	313.2	42.3	2024.7	497.2	629.4	369.6	791.8	392.2	341.1	219.6	7112.8	5651.1	5745.3	6557	9534.5	7382.4	6870.5	6485.5	6014.7	7116.1	7411.3	7799.8	5662.9	8852.6	5511.8	4176.3	8933.1	7570.2	7422.5	11296.8
40883_at	61.1	461.1	626.9	269.4	482.8	103.4	455.3	565.9	396.6	698.3	547.5	531.6	219.2	69.4	257.7	307.1	113.8	417.6	926.6	999.4	1408.2	1716.6	1478.1	1384.4	1803.1	2038.4	1147.6	1252.8	2408.6	1402.2	1293.3	1282.4	875.2	1010.4	989.1	827.8	2350.1	997.8
40884_g_at	34.4	31.1	22.6	76	173.9	253.2	177.1	97.5	172.4	15.9	149.2	241.1	35.4	156.4	32.2	66.9	294.2	57.9	1247.6	662.3	1423.2	1127.8	1094.6	730.3	658.1	400.6	2681.9	1997.6	649.9	597.9	624	1119.2	891.4	825.2	1131.1	637.8	337.8	1340.7
40885_s_at	1941.6	1130.5	1312.2	527.4	1031.9	2347.9	1462.4	1054.8	1118	1516.8	960.9	1375.2	599.6	2888.4	1211.6	984.4	1039.6	1006.6	280.7	158.3	239.9	275.1	316.9	190.6	209.6	118.6	478.5	380.1	158.7	132.1	236.5	355.5	192	232.2	197.6	189.7	127.6	245.2
40886_at	34590.7	25790.9	41758.7	30379.1	33327	26572.9	21371.8	39150.1	22622.9	14467.9	17915.6	14029.1	19496.3	19171.1	35383.2	40321.3	31348.3	27724.8	1353.2	1253.7	2904.1	1869.6	1333.7	425.6	3710.7	1017	1759.9	863.6	1357.8	3266.8	2419.1	942	1594.1	1764.1	966	1492.1	3756.1	1590.6
40887_g_at	60518.2	57258.2	77582.5	61867.8	86749.2	81140	55740.8	69191.9	36149.6	27665.9	73730.1	36419.8	40956.3	32233.1	49632.9	65711.6	67085.6	50100.1	30.4	44.2	28	72.2	8.1	58.7	19.8	44.8	71.9	45.3	56.4	26.4	3.5	1.9	39.9	58.2	45	66.7	33.8	14.2
40888_f_at	1987.5	1921.3	3927.7	3392.6	2368.4	1922	4673.4	5056.5	3062.3	2683.1	1621.1	2624.7	3079.3	3458.1	1820.9	3773.1	5365.9	2904.5	1955.1	1522.5	1954.6	2358.5	2054.8	1141.2	1810.4	1647.9	1467	1821.4	1660.8	1944.5	1529.6	2227.6	2330.8	1548.3	3713	2280	1897.3	1801.4
40889_at	12.4	11.4	17	27.6	18.7	26.9	33.4	14.2	13.4	14.6	27.9	20.9	26.2	15.4	18.5	29.6	18.9	13.9	338.9	285.1	420.4	326.4	136.9	336.5	377.2	128.4	254.1	44.9	292.2	500.1	466.3	30.3	251.8	278.5	293.5	191.7	349.2	179.3
40890_at	3373.4	3796.8	3237.1	3191	4211.1	3491.6	4369.4	4432.2	3586.9	3469.4	5158.4	3566.1	2448.9	3628.5	3449.9	5421.7	4726.7	3794.7	267.3	324.1	165.3	273.1	379.1	84.4	133.7	341.8	109.7	352.3	275.1	318.5	293.4	476.5	141.1	254.5	272.1	308.1	325.3	249.2
40891_f_at	1731.2	3439.6	2404.6	4326.7	3501.9	4485.2	2763.8	2501.8	5234.6	3370.6	2278.3	4678.2	2580.2	2741.7	1630.6	5746.5	2393.8	3348.3	10.2	32.3	59.4	29.5	166.4	37.8	11.2	48.9	130.1	81.2	93.8	114.7	55.9	68.6	78	82.8	53.7	25.6	62.3	13.3
40892_s_at	182.1	53.1	231.1	190.8	245.6	428.7	119.6	74.3	426.9	239.1	180.6	70.6	24	179.8	251.3	339.9	261.8	52	1674.2	2072.9	1318.5	1061	1853.9	1721.1	952.6	1413.7	2151.7	1840.6	1632.8	1345.1	1453.4	2397.5	1725.8	2588.7	1543.4	1870.8	1475.9	1700.5
40893_at	230.5	310.9	363.7	400.2	258.9	181.1	198.5	376.7	477.2	264.5	92.2	218.8	252.1	315.4	289.2	179.9	108.1	217.5	21113.1	21941.1	23914	21959.4	19237.3	16517	15935	13881.5	18566.8	21615.5	15727.2	22782.5	18250.1	15551.1	14908.8	18841.6	21293.2	17282.7	19500	19616.1
40894_at	11.8	135.2	175.1	38	60.7	92.9	15.1	121.3	109	76.3	31	11.6	41.1	10	8.4	13.2	31.6	26.5	21894.4	18149.3	42679.7	34494.8	22011.8	25479	22811.6	19610.8	34519.5	16803.8	16526.5	17212.5	38844.9	21391.3	23249.1	18913.5	23288.9	19255	31058.8	20370.3
40895_g_at	197.1	262.1	50.3	108.6	399.5	28.7	660.8	427.4	305.5	358.6	108.5	458.1	327.4	414.3	169.1	460.6	456	432.4	573.6	650.6	1352.4	1280	1167.6	422.5	974.5	837	880.6	769.6	866.8	1000.7	924.3	923.6	987.1	976.5	761.6	568	941.9	621.7
40896_at	515.7	560.4	439.4	482.2	551.4	903.6	477.1	329	631.9	366.5	882.5	926.3	736.9	507.6	499.4	420.6	609.5	539.1	7	8.1	10	5.5	13.9	14.2	6.8	8.9	4.8	18.1	6	7.1	10.1	10.1	4.7	7.4	7.8	8	9.3	7.7
40897_at	213.9	205	503.5	100.3	25.9	30.5	148.1	333.1	327.8	201.2	200.9	299.6	196.9	329.9	184.8	277.9	95.1	251.1	3796.3	3682	3464.7	4291.5	3391.3	3409.7	3660	4521.2	3474.7	4161.5	3626.5	3653.1	3154.5	3796.8	4201.9	6145.3	5803.5	4551.8	4754.9	4647.3
40898_at	3139.9	3503.2	2767.8	3823.1	3067.9	3585.8	3828.1	4414.9	2175.7	1911.3	2020.8	2615.3	1080.8	1892.4	5668.2	3919.7	4462.7	4885.5	7653.4	2925.2	3918.6	7012.1	3243.8	3339.9	2318.8	3781.1	3355.4	4885.8	3097.7	4625.6	2229	5809.2	1889.1	3969.3	3212.8	4438.4	4198.2	2498
40899_at	8427.9	3081	8019.2	17.5	16630.1	6011.6	15307.8	28303	3596.5	8701.8	688.8	16478.6	758.4	8812.8	12644.7	4199.2	12964.9	3987	229	185.8	40.4	135	29	172.9	18.7	127.7	181.8	114.3	95.1	49.4	232.9	167.8	131.2	168.4	113	118.9	74	129.4
408_at	845.9	4202.7	3233.9	1337.3	1698.2	4761.2	92.4	122.9	1789.4	7181	1135	10378.2	2387.3	5934.1	461.3	1509.5	1444.6	4496.6	295.3	196.9	192	189.6	395	247.8	272.4	314.1	161.9	150.2	203.7	434.4	219.9	127.1	239.8	193.3	98.2	150.1	169.1	147.6
40900_at	8.7	22	55.3	104.1	81.9	6.5	28.3	39.4	220.2	127.7	104.7	116.8	7.1	27.2	3.3	20.9	56.6	6.2	5.5	16.4	12.6	3	9.7	21.9	3.7	8.1	66.7	7.1	30	7.5	8.9	17.6	3	41.7	13.6	26.2	7.8	10.4
40901_at	383.8	672.4	416	303.1	508.9	179.6	390.8	228.2	160.8	494.3	414.5	165	578	821.9	197.8	176.1	202	442	174.4	242.5	225.8	241.1	229.5	430.8	173.6	229.1	146.7	477.8	296.3	353.6	127.9	365.1	393.3	309.7	254.5	236.7	360.1	225.4
40902_at	132.8	184.4	339.4	165.6	179.5	152.3	254.9	127.8	297.9	298.4	199.4	71.3	218.5	113.3	69.6	24.7	32.2	81.7	282.6	362.3	390	370.4	398.3	247.5	523.4	373.4	405.4	564.3	368.1	397.3	378	592.4	429.2	507.5	382.5	425.4	478.2	294.6
40903_at	955.3	670.6	1474.8	1026.9	752.1	1865.5	819.4	730.9	738.9	644.4	571.9	736.5	997.7	912.6	609.4	521.7	275.4	613.6	85.7	155.6	46.1	37.3	47.9	62.5	27	30	67.7	109.2	70.8	161	131.5	83	76.4	31.2	181.6	141.7	22.2	32.8
40904_at	759.3	1404.8	978.1	1307.4	847.4	1213.4	1303.8	992.7	1679.3	483.6	1525.4	1342	786.3	1405	1072.1	1107.3	1162.4	723.8	2493.6	2794.5	3329.1	2260	3145.4	2271.2	2612.3	2390.6	7795.9	3914.4	3709.2	2584.7	2445.7	2883.4	2035.4	4598.5	3658.3	3722.2	4736.9	2030.7
40905_s_at	771.7	1161.6	899.3	1637.5	628.1	762.1	772.7	599.4	958.8	1317.6	991.1	1271.8	987.2	554.2	284.4	969.9	918.6	1160.8	5365	13518.4	6122.6	29424.4	20407.4	5962.5	12389.8	11748	23713.3	4341.3	3306.6	51.3	1684.3	7770.6	11513.8	15793.5	13114.6	3063.4	3711.4	174.3
40906_at	419.8	233.1	335	627.9	331.9	295.3	574.5	536.1	637.2	203.1	78.3	399	293.1	386.4	468.2	390.9	720.8	611.8	1173.6	3790.6	974.9	422.4	3192.5	2551.8	3173.3	2184.8	3152.1	6446.6	2467.9	3719.2	1467.4	1432.4	463.9	3517.4	995.4	4363.8	1751.4	5009.1
40907_at	148.2	236.8	342.7	262.1	276.8	173.5	263.2	280.8	153.7	45.3	98.1	214.6	254.4	268.8	115.5	103	78.9	110.9	8.1	9.9	5.8	7.7	6.6	6.4	6.5	33.6	6.4	90.9	6.8	61.3	45	79.8	38.4	45.2	12.5	24.8	45.8	13.5
40908_r_at	56.4	8.8	22.5	94.8	96.3	24.4	135.4	110.8	106.3	139.6	211.1	142.8	216.1	131.6	31.9	5.3	45.6	28.6	354	406.5	417.4	666.4	306.1	422.2	493.5	260.8	290.7	387.1	697.3	652.1	702.4	293.9	660.3	389.1	197.1	466.6	360.3	427.7
40909_at	170	157.2	189.9	190.2	133.1	142.4	48.4	35.8	17.7	231.6	85.2	139.9	108.5	159.1	205	117.3	229.2	117.3	38.7	60.5	89.1	88.8	54.2	29.1	52.9	42.3	67.9	44.4	68.8	65.4	131	56.5	97.3	88.2	92.8	59.5	62.8	28.3
40910_at	3080.9	2799.8	2040.9	2120.8	2356.3	1700.9	3282.5	3368.9	2363.7	2795.1	1754.4	1437	2465.2	2801.5	2097.9	1603.4	1062.4	1899.5	571.1	798.2	655.8	528.5	914.5	985.6	672.6	629.7	866.3	875.6	609.9	757.3	410.3	869.8	723.9	791	337.4	583.7	724.3	477.4
40911_at	29.9	55.3	93.8	43.7	19	28.5	35.4	56.7	65.1	45.6	87.1	60.3	32.7	41.9	53.5	37.6	44.7	49.6	622.8	515.5	427.6	668.7	636.4	435.3	1013.8	416.1	889.6	717	1238.4	723.7	328.6	595	666.1	484.5	532.5	460.9	866.1	532.3
40912_s_at	1055	1579.9	749.8	1578	1196	1334.3	897.2	1194.4	759	810.2	787.2	1204.3	826.2	763.2	1423.5	1527.5	1290.7	1702.3	1214.6	435.1	709	824.4	919.7	1070.7	1027.5	717.4	779.9	1066.7	777.6	1089.6	1038.5	1031.4	380.3	577.1	1228.6	758.8	1344.6	1078.4
